Invoice_ID,Date,Branch,City,Customer_Type,Gender,Product_Line,Unit_Price,Quantity,Tax_5pct,Total,COGS,Gross_Margin_pct,Gross_Income,Payment,Rating
INV-00774,2026-07-25,B,Indore,Normal,Female,Food and beverages,35.39,4.0,7.08,148.65,91.08,33.97,50.49,Ewallet,7.0
INV-00775,2026-05-13,B,Indore,Member,Female,Fashion accessories,60.24,7.0,21.08,442.76,275.02,33.12,146.66,Cash,7.9
INV-00776,2026-06-17,B,Indore,Member,Female,Health and beauty,56.16,5.0,14.04,294.83,203.87,26.09,76.92,Credit card,6.6
INV-00777,2026-04-01,C,Jabalpur,Normal,Male,Fashion accessories,46.05,5.0,11.51,241.77,124.25,43.85,106.01,Cash,8.3
INV-00778,2026-07-08,B,Indore,Member,Female,Fashion accessories,63.17,7.0,22.11,464.32,286.84,33.46,155.37,Cash,5.7
INV-00779,2026-05-24,C,Jabalpur,Normal,Male,Food and beverages,40.68,4.0,8.14,170.84,106.68,32.79,56.02,Credit card,6.1
INV-00780,2026-06-05,A,Bhopal,Normal,Male,Electronic accessories,53.71,4.0,10.74,225.59,153.89,27.02,60.96,Cash,7.1
INV-00781,2026-04-15,A,Bhopal,Member,Female,Food and beverages,25.11,5.0,6.28,131.83,77.91,36.14,47.65,Cash,6.5
INV-00782,2026-01-30,A,Bhopal,Normal,Male,Food and beverages,60.75,1.0,3.04,63.79,32.83,43.77,27.92,Credit card,4.8
INV-00783,2026-05-25,C,Jabalpur,Member,Male,Sports and travel,69.44,7.0,24.3,510.39,337.33,29.14,148.75,Credit card,7.4
INV-00784,2026-04-28,B,Indore,Member,Male,Food and beverages,27.77,2.0,2.78,58.32,40.3,26.14,15.25,Ewallet,4.3
INV-00785,2026-06-12,A,Bhopal,Member,Male,Electronic accessories,29.15,5.0,7.29,153.03,85.33,39.47,60.41,Cash,6.6
INV-00786,2026-05-18,B,Indore,Normal,Female,Health and beauty,50.09,6.0,15.03,315.58,166.37,42.52,134.18,Ewallet,8.0
INV-00787,2026-07-11,B,Indore,Member,Female,Home and lifestyle,68.14,5.0,17.04,357.74,186.19,43.19,154.52,Cash,7.2
INV-00788,2026-08-17,B,Indore,Normal,Female,Food and beverages,27.18,4.0,5.44,114.15,68.02,35.65,40.7,Credit card,7.8
INV-00789,2026-08-21,B,Indore,Normal,Female,Electronic accessories,96.1,7.0,33.63,706.33,374.01,42.29,298.69,Ewallet,5.9
INV-00790,2026-03-09,A,Bhopal,Member,Female,Electronic accessories,59.31,5.0,14.83,311.38,188.89,34.58,107.66,Credit card,9.5
INV-00791,2026-04-02,C,Jabalpur,Member,Female,Electronic accessories,65.51,9.0,29.48,619.09,439.2,24.3,150.41,Credit card,7.9
INV-00792,2026-06-19,B,Indore,Member,Female,Sports and travel,49.48,4.0,9.9,207.81,109.86,42.37,88.05,Credit card,6.5
INV-00793,2026-03-22,B,Indore,Normal,Male,Sports and travel,71.57,8.0,28.63,601.17,317.12,42.49,255.42,Ewallet,5.1
INV-00794,2026-05-11,C,Jabalpur,Normal,Female,Home and lifestyle,73.29,2.0,7.33,153.91,81.24,42.45,65.34,Credit card,6.5
INV-00795,2026-05-15,A,Bhopal,Normal,Female,Sports and travel,68.05,5.0,17.01,357.29,253.42,24.31,86.86,Cash,8.2
INV-00796,2026-06-25,B,Indore,Normal,Female,Electronic accessories,70.58,1.0,3.53,74.11,43.54,36.49,27.04,Credit card,5.8
INV-00797,2026-06-26,B,Indore,Member,Female,Health and beauty,56.54,3.0,8.48,178.09,118.06,28.95,51.56,Ewallet,4.7
INV-00798,2026-04-03,A,Bhopal,Normal,Female,Food and beverages,42.88,7.0,15.01,315.15,185.65,36.33,114.5,Cash,8.7
INV-00799,2026-05-01,A,Bhopal,Normal,Male,Food and beverages,33.61,7.0,11.76,247.03,165.7,28.16,69.56,Ewallet,5.0
INV-00800,2026-04-18,B,Indore,Normal,Male,Fashion accessories,55.98,3.0,8.4,176.33,97.4,40.0,70.53,Credit card,7.4
INV-00801,2026-02-16,A,Bhopal,Member,Female,Food and beverages,52.63,4.0,10.53,221.06,114.39,43.49,96.15,Credit card,6.2
INV-00802,2026-07-25,C,Jabalpur,Normal,Male,Electronic accessories,45.81,7.0,16.03,336.68,213.68,31.77,106.96,Ewallet,6.8
INV-00803,2026-07-09,C,Jabalpur,Normal,Female,Electronic accessories,70.18,6.0,21.05,442.13,250.42,38.6,170.65,Ewallet,7.3
INV-00804,2026-08-17,B,Indore,Normal,Male,Fashion accessories,26.58,2.0,2.66,55.82,33.86,34.58,19.3,Ewallet,7.7
INV-00805,2026-05-26,B,Indore,Normal,Female,Health and beauty,51.59,4.0,10.32,216.66,116.1,41.65,90.24,Credit card,8.5
INV-00806,2026-07-28,A,Bhopal,Normal,Female,Home and lifestyle,70.77,6.0,21.23,445.82,316.83,24.17,107.76,Cash,6.3
INV-00807,2026-04-03,A,Bhopal,Normal,Male,Home and lifestyle,43.25,6.0,12.97,272.45,158.88,36.92,100.6,Ewallet,7.6
INV-00808,2026-08-11,A,Bhopal,Member,Female,Fashion accessories,60.68,9.0,27.31,573.45,340.57,35.85,205.56,Credit card,4.0
INV-00809,2026-03-25,A,Bhopal,Normal,Male,Fashion accessories,47.12,4.0,9.42,197.89,123.82,32.67,64.65,Credit card,4.8
INV-00810,2026-03-15,B,Indore,Member,Female,Sports and travel,60.34,6.0,18.1,380.12,261.1,26.55,100.92,Cash,5.4
INV-00811,2026-04-18,C,Jabalpur,Normal,Female,Fashion accessories,50.44,5.0,12.61,264.81,162.76,33.77,89.43,Ewallet,8.8
INV-00812,2026-03-22,B,Indore,Normal,Male,Home and lifestyle,64.25,5.0,16.06,337.3,223.51,28.97,97.72,Cash,7.1
INV-00813,2026-08-16,B,Indore,Normal,Male,Sports and travel,72.61,5.0,18.15,381.22,223.4,36.64,139.66,Cash,6.9
INV-00814,2026-01-06,A,Bhopal,Member,Male,Electronic accessories,39.9,4.0,7.98,167.6,86.55,43.6,73.07,Credit card,7.5
INV-00815,2026-01-21,C,Jabalpur,Member,Male,Electronic accessories,36.37,3.0,5.46,114.57,83.16,22.65,25.95,Ewallet,4.6
INV-00816,2026-08-13,A,Bhopal,Member,Female,Sports and travel,64.44,2.0,6.44,135.32,88.06,30.16,40.82,Credit card,7.3
INV-00817,2026-01-22,B,Indore,Normal,Female,Health and beauty,54.39,5.0,13.6,285.55,179.06,32.53,92.9,Ewallet,6.8
INV-00818,2026-04-10,C,Jabalpur,Member,Female,Home and lifestyle,45.99,5.0,11.5,241.46,156.65,30.36,73.31,Credit card,5.3
INV-00819,2026-02-02,B,Indore,Member,Female,Electronic accessories,67.72,3.0,10.16,213.33,146.26,26.68,56.91,Ewallet,6.6
INV-00820,2026-08-23,B,Indore,Normal,Male,Home and lifestyle,70.29,6.0,21.09,442.86,258.6,36.84,163.17,Credit card,6.2
INV-00821,2026-03-11,B,Indore,Normal,Female,Food and beverages,39.47,8.0,15.79,331.59,190.49,37.79,125.3,Credit card,5.7
INV-00822,2026-02-15,B,Indore,Normal,Male,Food and beverages,18.61,2.0,1.86,39.07,25.58,29.78,11.64,Cash,6.6
INV-00823,2026-03-21,B,Indore,Normal,Female,Home and lifestyle,67.63,6.0,20.29,426.08,241.8,38.49,163.98,Credit card,6.4
INV-00824,2026-04-04,B,Indore,Normal,Female,Sports and travel,57.19,5.0,14.3,300.23,164.32,40.51,121.62,Ewallet,5.8
INV-00825,2026-07-28,A,Bhopal,Normal,Male,Electronic accessories,82.99,2.0,8.3,174.28,114.32,29.64,51.66,Cash,8.4
INV-00826,2026-08-25,A,Bhopal,Normal,Male,Sports and travel,76.66,3.0,11.5,241.49,127.3,42.53,102.7,Ewallet,8.7
INV-00827,2026-03-16,B,Indore,Member,Female,Food and beverages,38.49,7.0,13.47,282.88,143.39,44.55,126.03,Cash,7.9
INV-00828,2026-08-14,A,Bhopal,Normal,Male,Food and beverages,60.22,4.0,12.04,252.91,172.39,27.08,68.48,Ewallet,7.5
INV-00829,2026-06-15,C,Jabalpur,Normal,Female,Sports and travel,26.33,1.0,1.32,27.65,19.3,25.42,7.03,Ewallet,5.6
INV-00830,2026-03-03,B,Indore,Normal,Male,Food and beverages,47.68,8.0,19.07,400.48,210.87,42.58,170.53,Cash,4.6
INV-00831,2026-03-10,B,Indore,Member,Female,Sports and travel,57.25,5.0,14.31,300.54,179.6,35.48,106.63,Ewallet,8.3
INV-00832,2026-06-13,A,Bhopal,Normal,Male,Sports and travel,32.28,5.0,8.07,169.46,106.44,32.43,54.95,Credit card,8.9
INV-00833,2026-03-24,B,Indore,Member,Female,Health and beauty,41.23,4.0,8.25,173.16,126.36,22.27,38.56,Credit card,8.1
INV-00834,2026-01-27,A,Bhopal,Normal,Female,Home and lifestyle,46.98,6.0,14.1,296.0,192.15,30.32,89.76,Credit card,6.2
INV-00835,2026-03-01,C,Jabalpur,Member,Female,Health and beauty,55.06,4.0,11.01,231.27,128.35,39.74,91.91,Cash,7.8
INV-00836,2026-03-21,B,Indore,Normal,Male,Sports and travel,53.65,6.0,16.09,337.97,173.95,43.77,147.93,Credit card,6.2
INV-00837,2026-01-21,A,Bhopal,Member,Male,Electronic accessories,73.09,7.0,25.58,537.2,396.98,21.34,114.64,Credit card,6.2
INV-00838,2026-05-01,A,Bhopal,Member,Male,Electronic accessories,40.22,7.0,14.08,295.62,179.25,34.61,102.3,Credit card,6.7
INV-00839,2026-02-01,C,Jabalpur,Member,Male,Fashion accessories,80.5,6.0,24.15,507.16,342.78,27.65,140.23,Credit card,7.6
INV-00840,2026-07-08,B,Indore,Member,Male,Health and beauty,62.77,5.0,15.69,329.53,228.69,25.84,85.15,Credit card,7.1
INV-00841,2026-06-20,A,Bhopal,Normal,Male,Electronic accessories,60.58,8.0,24.23,508.83,314.68,33.39,169.92,Cash,6.8
INV-00842,2026-03-24,A,Bhopal,Member,Female,Electronic accessories,50.18,4.0,10.04,210.77,130.67,33.24,70.06,Ewallet,6.7
INV-00843,2026-02-20,B,Indore,Member,Female,Home and lifestyle,62.16,7.0,21.76,456.87,299.58,29.67,135.53,Credit card,5.6
INV-00844,2026-04-22,A,Bhopal,Member,Female,Home and lifestyle,36.72,2.0,3.67,77.1,55.81,22.85,17.62,Credit card,8.2
INV-00845,2026-04-12,B,Indore,Member,Female,Electronic accessories,44.45,4.0,8.89,186.67,103.39,39.85,74.4,Cash,7.5
INV-00846,2026-06-26,B,Indore,Member,Male,Food and beverages,18.79,2.0,1.88,39.46,21.93,39.65,15.65,Credit card,7.9
INV-00847,2026-05-08,A,Bhopal,Normal,Female,Health and beauty,45.01,8.0,18.0,378.05,252.06,28.56,107.99,Ewallet,8.2
INV-00848,2026-06-29,B,Indore,Member,Female,Food and beverages,51.0,5.0,12.75,267.74,137.27,43.97,117.72,Cash,7.3
INV-00849,2026-05-23,A,Bhopal,Normal,Male,Fashion accessories,38.89,5.0,9.72,204.17,125.71,33.67,68.74,Credit card,5.7
INV-00850,2026-04-07,A,Bhopal,Member,Male,Home and lifestyle,66.57,5.0,16.64,349.5,240.13,26.53,92.73,Credit card,7.6
INV-00851,2026-04-23,B,Indore,Normal,Male,Food and beverages,41.87,7.0,14.65,307.71,225.72,21.88,67.34,Ewallet,7.0
INV-00852,2026-03-31,A,Bhopal,Normal,Male,Home and lifestyle,53.53,7.0,18.73,393.42,256.14,30.13,118.55,Credit card,7.7
INV-00853,2026-08-09,B,Indore,Member,Female,Food and beverages,54.01,4.0,10.8,226.85,125.92,39.73,90.12,Cash,8.3
INV-00854,2026-07-29,B,Indore,Normal,Male,Home and lifestyle,72.14,4.0,14.43,303.0,224.47,21.16,64.11,Ewallet,7.0
INV-00855,2026-04-08,B,Indore,Member,Female,Fashion accessories,42.13,6.0,12.64,265.4,192.05,22.88,60.72,Cash,7.9
INV-00856,2026-06-08,B,Indore,Normal,Female,Electronic accessories,30.78,6.0,9.23,193.89,135.04,25.59,49.62,Cash,8.6
INV-00857,2026-04-10,B,Indore,Normal,Female,Electronic accessories,39.82,6.0,11.95,250.87,131.24,42.93,107.69,Cash,7.2
INV-00858,2026-06-14,A,Bhopal,Member,Female,Home and lifestyle,50.1,5.0,12.53,263.03,163.42,33.11,87.08,Cash,5.4
INV-00859,2026-08-02,A,Bhopal,Member,Female,Electronic accessories,59.64,7.0,20.88,438.38,249.91,38.23,167.59,Ewallet,5.9
INV-00860,2026-01-26,B,Indore,Normal,Male,Health and beauty,46.53,1.0,2.33,48.86,29.55,34.76,16.98,Cash,7.8
INV-00861,2026-03-07,C,Jabalpur,Normal,Female,Health and beauty,48.82,8.0,19.53,410.06,215.24,42.75,175.3,Cash,6.4
INV-00862,2026-08-27,A,Bhopal,Normal,Female,Electronic accessories,29.75,4.0,5.95,124.96,87.03,25.6,31.99,Cash,7.4
INV-00863,2026-04-03,B,Indore,Normal,Male,Food and beverages,45.31,3.0,6.8,142.72,72.23,44.63,63.69,Credit card,6.8
INV-00864,2026-06-07,A,Bhopal,Member,Female,Home and lifestyle,51.93,4.0,10.39,218.09,151.53,25.76,56.18,Credit card,9.1
INV-00865,2026-02-25,A,Bhopal,Member,Female,Food and beverages,34.52,5.0,8.63,181.22,109.05,35.06,63.54,Credit card,4.3
INV-00866,2026-02-18,B,Indore,Member,Female,Electronic accessories,49.69,5.0,12.42,260.89,138.28,42.24,110.19,Cash,7.9
INV-00867,2026-07-11,B,Indore,Normal,Male,Health and beauty,30.56,7.0,10.7,224.61,117.14,43.09,96.78,Credit card,7.7
INV-00868,2026-01-27,B,Indore,Member,Male,Electronic accessories,37.57,5.0,9.39,197.26,103.99,42.52,83.87,Cash,7.1
INV-00869,2026-05-17,B,Indore,Normal,Male,Food and beverages,15.81,5.0,3.95,83.01,57.33,26.17,21.72,Credit card,6.5
INV-00870,2026-03-25,B,Indore,Normal,Male,Home and lifestyle,31.33,4.0,6.27,131.59,86.51,29.5,38.82,Credit card,7.4
INV-00871,2026-03-03,A,Bhopal,Member,Male,Food and beverages,47.77,5.0,11.94,250.79,136.24,40.92,102.61,Credit card,7.0
INV-00872,2026-03-07,C,Jabalpur,Normal,Male,Home and lifestyle,67.77,6.0,20.33,426.93,248.68,36.99,157.92,Credit card,6.1
INV-00873,2026-01-09,A,Bhopal,Member,Female,Home and lifestyle,69.89,7.0,24.46,513.68,312.26,34.45,176.96,Credit card,5.6
INV-00874,2026-03-18,A,Bhopal,Member,Male,Electronic accessories,80.91,3.0,12.14,254.88,157.55,33.43,85.19,Ewallet,6.8
INV-00875,2026-06-26,C,Jabalpur,Member,Female,Home and lifestyle,40.41,9.0,18.18,381.85,234.5,33.83,129.16,Ewallet,7.3
INV-00876,2026-02-05,B,Indore,Normal,Female,Home and lifestyle,56.26,6.0,16.88,354.42,228.54,30.75,109.0,Ewallet,4.4
INV-00877,2026-01-24,C,Jabalpur,Normal,Female,Food and beverages,10.0,4.0,2.0,42.0,31.07,21.27,8.93,Credit card,7.9
INV-00878,2026-07-22,C,Jabalpur,Member,Male,Sports and travel,88.68,4.0,17.74,372.45,223.54,35.22,131.18,Credit card,7.8
INV-00879,2026-05-28,B,Indore,Normal,Female,Health and beauty,46.47,4.0,9.29,195.19,104.52,41.69,81.38,Credit card,7.1
INV-00880,2026-01-21,B,Indore,Normal,Male,Health and beauty,52.39,2.0,5.24,110.02,73.3,28.61,31.48,Credit card,7.9
INV-00881,2026-08-27,B,Indore,Member,Female,Health and beauty,21.33,5.0,5.33,112.01,72.03,30.93,34.64,Cash,8.8
INV-00882,2026-01-14,B,Indore,Member,Male,Home and lifestyle,37.09,5.0,9.27,194.73,105.2,41.21,80.25,Cash,4.7
INV-00883,2026-05-09,A,Bhopal,Member,Female,Fashion accessories,55.4,5.0,13.85,290.87,170.53,36.61,106.49,Ewallet,6.6
INV-00884,2026-04-11,C,Jabalpur,Member,Female,Sports and travel,58.79,5.0,14.7,308.63,168.92,40.51,125.01,Cash,6.4
INV-00885,2026-02-07,C,Jabalpur,Normal,Female,Electronic accessories,45.8,4.0,9.16,192.36,101.66,42.39,81.54,Cash,6.3
INV-00886,2026-05-21,C,Jabalpur,Normal,Female,Sports and travel,43.96,5.0,10.99,230.79,144.95,32.43,74.85,Cash,8.5
INV-00887,2026-06-28,B,Indore,Member,Male,Electronic accessories,31.88,7.0,11.16,234.3,143.85,33.84,79.29,Cash,6.6
INV-00888,2026-06-16,B,Indore,Member,Female,Food and beverages,48.98,6.0,14.7,308.6,178.37,37.44,115.54,Ewallet,6.8
INV-00889,2026-04-21,A,Bhopal,Member,Female,Home and lifestyle,58.53,4.0,11.71,245.81,174.78,24.13,59.32,Cash,8.4
INV-00890,2026-03-31,B,Indore,Normal,Male,Electronic accessories,27.14,4.0,5.43,114.0,75.61,28.91,32.96,Cash,6.3
INV-00891,2026-03-20,A,Bhopal,Normal,Male,Electronic accessories,62.08,5.0,15.52,325.92,207.37,31.61,103.03,Cash,7.0
INV-00892,2026-08-25,B,Indore,Member,Male,Electronic accessories,64.04,4.0,12.81,268.98,170.29,31.93,85.88,Ewallet,5.8
INV-00893,2026-01-22,C,Jabalpur,Member,Female,Health and beauty,46.38,6.0,13.91,292.2,152.87,42.92,125.41,Credit card,7.8
INV-00894,2026-08-11,C,Jabalpur,Member,Male,Home and lifestyle,74.53,4.0,14.91,313.04,183.66,36.57,114.47,Credit card,7.6
INV-00895,2026-04-26,A,Bhopal,Member,Male,Sports and travel,103.48,7.0,36.22,760.61,392.62,43.62,331.76,Ewallet,7.4
INV-00896,2026-02-22,B,Indore,Normal,Male,Food and beverages,34.91,7.0,12.22,256.6,139.27,40.96,105.11,Cash,6.6
INV-00897,2026-06-27,C,Jabalpur,Member,Male,Fashion accessories,53.88,3.0,8.08,169.72,116.81,26.41,44.83,Cash,6.4
INV-00898,2026-01-12,B,Indore,Member,Female,Home and lifestyle,67.84,8.0,27.14,569.88,353.9,33.14,188.85,Ewallet,6.5
INV-00899,2026-06-08,C,Jabalpur,Member,Male,Home and lifestyle,77.15,6.0,23.15,486.06,351.43,22.94,111.49,Cash,7.2
INV-00900,2026-04-10,A,Bhopal,Normal,Male,Fashion accessories,50.48,4.0,10.1,212.01,113.85,41.54,88.07,Credit card,6.7
INV-00901,2026-08-11,A,Bhopal,Normal,Female,Fashion accessories,75.15,5.0,18.79,394.52,207.12,42.74,168.61,Credit card,7.8
INV-00902,2026-07-01,B,Indore,Normal,Male,Health and beauty,75.88,4.0,15.18,318.69,172.98,40.96,130.54,Credit card,7.6
INV-00903,2026-02-17,B,Indore,Normal,Female,Electronic accessories,61.98,5.0,15.5,325.4,241.52,21.02,68.39,Ewallet,8.0
INV-00904,2026-03-20,C,Jabalpur,Normal,Male,Home and lifestyle,71.14,6.0,21.34,448.2,291.3,30.24,135.55,Credit card,5.7
INV-00905,2026-06-25,A,Bhopal,Normal,Male,Home and lifestyle,42.4,5.0,10.6,222.62,134.97,34.61,77.05,Ewallet,6.4
INV-00906,2026-05-09,C,Jabalpur,Member,Male,Home and lifestyle,73.96,7.0,25.89,543.61,356.8,29.6,160.93,Credit card,6.1
INV-00907,2026-07-28,C,Jabalpur,Normal,Female,Health and beauty,45.94,8.0,18.37,385.87,222.31,37.63,145.19,Ewallet,8.2
INV-00908,2026-06-18,C,Jabalpur,Member,Male,Electronic accessories,47.26,2.0,4.73,99.24,57.33,37.48,37.19,Cash,7.3
INV-00909,2026-08-12,B,Indore,Member,Male,Fashion accessories,29.13,4.0,5.83,122.33,70.26,37.8,46.24,Ewallet,6.6
INV-00910,2026-03-21,A,Bhopal,Normal,Male,Food and beverages,29.0,2.0,2.9,60.89,42.41,25.6,15.59,Cash,7.3
INV-00911,2026-02-05,A,Bhopal,Member,Female,Food and beverages,50.48,5.0,12.62,265.04,172.04,30.33,80.37,Ewallet,8.0
INV-00912,2026-05-15,C,Jabalpur,Normal,Female,Electronic accessories,55.03,6.0,16.51,346.67,237.77,26.65,92.4,Cash,8.9
INV-00913,2026-02-10,B,Indore,Member,Female,Home and lifestyle,71.94,6.0,21.58,453.24,230.46,44.39,201.2,Ewallet,7.3
INV-00914,2026-02-07,C,Jabalpur,Member,Male,Fashion accessories,52.69,5.0,13.17,276.63,158.35,38.0,105.11,Credit card,7.9
INV-00915,2026-04-16,B,Indore,Normal,Male,Home and lifestyle,70.14,3.0,10.52,220.94,141.86,31.03,68.56,Ewallet,6.5
INV-00916,2026-02-03,A,Bhopal,Member,Male,Electronic accessories,57.59,7.0,20.16,423.28,246.87,36.92,156.26,Cash,7.6
INV-00917,2026-06-02,B,Indore,Member,Female,Electronic accessories,76.68,3.0,11.5,241.54,141.56,36.63,88.48,Ewallet,7.5
INV-00918,2026-05-03,B,Indore,Normal,Male,Electronic accessories,50.65,3.0,7.6,159.56,115.46,22.88,36.5,Ewallet,5.3
INV-00919,2026-05-02,B,Indore,Member,Female,Electronic accessories,58.7,3.0,8.8,184.9,125.83,27.19,50.27,Ewallet,7.1
INV-00920,2026-01-04,B,Indore,Normal,Female,Home and lifestyle,55.72,5.0,13.93,292.54,203.56,25.65,75.05,Credit card,6.1
INV-00921,2026-07-13,C,Jabalpur,Member,Female,Electronic accessories,58.26,4.0,11.65,244.7,157.77,30.76,75.28,Credit card,6.3
INV-00922,2026-08-10,C,Jabalpur,Normal,Male,Food and beverages,46.14,4.0,9.23,193.79,131.56,27.35,53.0,Credit card,6.3
INV-00923,2026-04-20,C,Jabalpur,Member,Male,Sports and travel,77.57,3.0,11.64,244.36,146.75,35.18,85.97,Credit card,5.6
INV-00924,2026-08-29,B,Indore,Member,Female,Fashion accessories,63.51,6.0,19.05,400.13,236.95,36.02,144.12,Cash,6.1
INV-00925,2026-01-11,C,Jabalpur,Normal,Female,Electronic accessories,68.3,4.0,13.66,286.88,193.15,27.91,80.07,Cash,8.6
INV-00926,2026-06-11,B,Indore,Member,Male,Health and beauty,74.16,4.0,14.83,311.47,180.56,37.27,116.08,Cash,7.1
INV-00927,2026-07-18,C,Jabalpur,Normal,Female,Home and lifestyle,58.4,3.0,8.76,183.96,131.15,23.94,44.05,Cash,7.1
INV-00928,2026-01-14,B,Indore,Member,Male,Fashion accessories,22.05,3.0,3.31,69.47,43.84,32.12,22.31,Credit card,6.9
INV-00929,2026-07-04,B,Indore,Member,Female,Food and beverages,33.92,3.0,5.09,106.84,77.7,22.52,24.06,Credit card,5.5
INV-00930,2026-06-28,C,Jabalpur,Member,Male,Food and beverages,32.15,2.0,3.22,67.52,35.5,42.67,28.81,Cash,6.4
INV-00931,2026-02-15,B,Indore,Member,Male,Sports and travel,73.14,2.0,7.31,153.6,84.56,40.19,61.73,Ewallet,7.6
INV-00932,2026-06-16,A,Bhopal,Member,Female,Fashion accessories,31.25,7.0,10.94,229.66,137.16,35.52,81.57,Ewallet,6.7
INV-00933,2026-06-12,C,Jabalpur,Member,Male,Home and lifestyle,52.91,5.0,13.23,277.77,151.35,40.75,113.19,Credit card,9.1
INV-00934,2026-06-06,C,Jabalpur,Normal,Male,Electronic accessories,36.2,6.0,10.86,228.04,162.01,24.19,55.17,Ewallet,6.6
INV-00935,2026-03-27,A,Bhopal,Member,Female,Food and beverages,14.79,4.0,2.96,62.12,43.57,25.11,15.6,Credit card,9.3
INV-00936,2026-07-02,A,Bhopal,Normal,Male,Health and beauty,33.45,1.0,1.67,35.12,20.03,38.21,13.42,Ewallet,7.1
INV-00937,2026-04-25,C,Jabalpur,Member,Female,Home and lifestyle,71.74,5.0,17.93,376.63,199.24,42.34,159.46,Credit card,7.9
INV-00938,2026-01-01,C,Jabalpur,Normal,Female,Food and beverages,18.34,5.0,4.59,96.31,67.71,24.93,24.01,Cash,8.3
INV-00939,2026-05-20,C,Jabalpur,Normal,Female,Health and beauty,49.24,5.0,12.31,258.49,131.47,44.38,114.71,Ewallet,8.2
INV-00940,2026-04-27,B,Indore,Normal,Female,Sports and travel,93.24,4.0,18.65,391.59,232.14,35.96,140.8,Cash,5.0
INV-00941,2026-08-14,A,Bhopal,Normal,Female,Food and beverages,26.49,5.0,6.62,139.07,98.1,24.7,34.35,Ewallet,5.2
INV-00942,2026-06-17,A,Bhopal,Member,Female,Home and lifestyle,56.78,5.0,14.2,298.1,206.91,25.83,76.99,Credit card,9.3
INV-00943,2026-08-03,B,Indore,Normal,Male,Food and beverages,43.08,6.0,12.92,271.38,134.56,45.66,123.9,Credit card,6.7
INV-00944,2026-04-17,A,Bhopal,Member,Male,Electronic accessories,66.08,2.0,6.61,138.77,82.85,35.54,49.32,Cash,5.8
INV-00945,2026-06-02,B,Indore,Member,Male,Food and beverages,57.66,2.0,5.77,121.08,88.16,22.43,27.16,Credit card,8.2
INV-00946,2026-01-10,B,Indore,Normal,Male,Health and beauty,57.23,7.0,20.03,420.61,235.64,39.21,164.94,Ewallet,6.6
INV-00947,2026-01-18,B,Indore,Member,Male,Sports and travel,63.38,7.0,22.18,465.85,274.71,36.27,168.96,Cash,5.9
INV-00948,2026-08-09,A,Bhopal,Normal,Male,Home and lifestyle,62.81,5.0,15.7,329.77,212.56,30.78,101.51,Cash,6.0
INV-00949,2026-06-06,B,Indore,Member,Female,Health and beauty,76.49,3.0,11.47,240.94,171.76,23.95,57.71,Cash,7.5
INV-00950,2026-08-28,B,Indore,Normal,Male,Fashion accessories,41.16,3.0,6.17,129.65,73.03,38.91,50.44,Cash,6.7
INV-00951,2026-05-15,A,Bhopal,Normal,Female,Food and beverages,37.91,7.0,13.27,278.65,201.59,22.89,63.78,Cash,6.6
INV-00952,2026-07-06,B,Indore,Normal,Male,Fashion accessories,63.35,5.0,15.84,332.58,200.83,34.85,115.91,Credit card,8.1
INV-00953,2026-03-01,C,Jabalpur,Normal,Female,Fashion accessories,61.37,6.0,18.41,386.66,221.63,37.92,146.61,Ewallet,7.9
INV-00954,2026-06-10,A,Bhopal,Member,Male,Health and beauty,43.15,4.0,8.63,181.21,122.06,27.88,50.52,Cash,6.4
INV-00955,2026-05-24,A,Bhopal,Member,Female,Fashion accessories,43.37,7.0,15.18,318.78,224.13,24.93,79.47,Cash,7.4
INV-00956,2026-03-07,B,Indore,Normal,Male,Health and beauty,77.03,6.0,23.11,485.31,347.79,23.57,114.41,Cash,6.2
INV-00957,2026-01-02,A,Bhopal,Normal,Male,Health and beauty,65.27,6.0,19.58,411.19,257.03,32.73,134.57,Cash,7.1
INV-00958,2026-01-08,B,Indore,Member,Male,Electronic accessories,47.47,3.0,7.12,149.54,103.48,26.04,38.95,Credit card,8.4
INV-00959,2026-05-03,C,Jabalpur,Member,Female,Sports and travel,59.08,6.0,17.72,372.21,249.32,28.26,105.17,Cash,6.5
INV-00960,2026-08-17,B,Indore,Normal,Male,Food and beverages,26.04,4.0,5.21,109.36,57.61,42.56,46.54,Credit card,7.0
INV-00961,2026-07-10,B,Indore,Normal,Male,Health and beauty,61.63,4.0,12.33,258.83,163.55,32.05,82.96,Cash,7.8
INV-00962,2026-05-28,A,Bhopal,Normal,Male,Fashion accessories,33.05,4.0,6.61,138.8,85.27,33.8,46.92,Ewallet,7.9
INV-00963,2026-08-04,A,Bhopal,Normal,Male,Health and beauty,39.6,7.0,13.86,291.09,188.1,30.62,89.14,Cash,4.8
INV-00964,2026-05-27,C,Jabalpur,Normal,Female,Food and beverages,13.69,4.0,2.74,57.48,29.97,43.1,24.77,Cash,8.5
INV-00965,2026-07-12,C,Jabalpur,Normal,Female,Home and lifestyle,73.66,6.0,22.1,464.09,297.16,31.21,144.83,Ewallet,8.6
INV-00966,2026-08-13,A,Bhopal,Normal,Male,Electronic accessories,55.41,3.0,8.31,174.54,105.49,34.8,60.74,Credit card,7.6
INV-00967,2026-05-15,A,Bhopal,Member,Female,Home and lifestyle,75.6,3.0,11.34,238.14,165.18,25.88,61.62,Ewallet,7.5
